generation,car,x,y
4,15,850.0,920.0
4,15,869.3185165257813,914.8236190979496
4,15,886.63902460147,904.8236190979496
4,15,900.781160225201,890.6814834742187
4,15,910.781160225201,873.36097539853
4,23,850.0,920.0
4,23,869.3185165257813,925.1763809020504
4,23,886.63902460147,935.1763809020504
4,23,900.781160225201,949.3185165257813
4,23,910.781160225201,966.63902460147
4,7,849.3185165257813,914.8236190979496
4,7,869.3185165257813,914.8236190979496
4,7,888.6370330515626,920.0
4,7,905.9575411272514,930.0
4,7,920.0996767509823,944.142135623731
4,7,930.0996767509823,961.4626436994197
4,10,849.3185165257813,914.8236190979496
4,10,869.6029588778517,909.3884191507967
4,10,890.8533270562112,903.6944001585413
4,10,913.0696210608598,897.7415621211833
4,10,932.988205347902,886.2415621211833
4,10,949.2516613151926,869.9781061538927
4,19,850.0,920.0
4,19,871.0,920.0
4,19,893.0,920.0
4,19,916.0,920.0
4,19,940.0,920.0
4,19,965.0,920.0
4,19,991.0,920.0
4,19,1018.0,920.0
4,19,1044.0799973098049,926.988114217768
4,19,1071.0799973098049,926.988114217768
4,19,1097.1599946196097,920.0
4,19,1124.1599946196097,920.0
4,19,1150.2399919294146,913.011885782232
4,16,849.3185165257813,914.8236190979496
4,16,864.7733297464064,910.6825143763093
4,16,876.3644396618752,907.576685835079
4,16,887.955549577344,904.4708572938488
4,16,899.5466594928128,901.3650287526185
4,16,911.1377694082815,898.2592002113882
4,16,922.7288793237503,895.153371670158
4,16,934.3199892392191,892.0475431289277
4,16,945.9110991546879,888.9417145876974
4,16,957.5022090701567,885.8358860464672
4,16,969.0933189856255,882.7300575052369
4,16,980.6844289010943,879.6242289640066
4,16,992.2755388165631,876.5184004227764
4,16,1003.8666487320319,873.4125718815461
4,26,849.3185165257813,914.8236190979496
4,26,864.7733297464064,910.6825143763093
4,26,876.3644396618752,907.576685835079
4,26,887.955549577344,904.4708572938488
4,26,899.5466594928128,901.3650287526185
4,26,911.1377694082815,898.2592002113882
4,26,922.7288793237503,895.153371670158
4,26,934.3199892392191,892.0475431289277
4,26,945.9110991546879,888.9417145876974
4,26,957.5022090701567,885.8358860464672
4,26,969.0933189856255,882.7300575052369
4,26,980.6844289010943,879.6242289640066
4,26,992.2755388165631,876.5184004227764
4,26,1003.8666487320319,873.4125718815461
4,28,849.3185165257813,925.1763809020504
4,28,869.6029588778517,930.6115808492033
4,28,890.8533270562112,936.3055998414587
4,28,913.0696210608598,942.2584378788167
4,28,936.2518408917974,948.4700949612773
4,28,960.2518408917974,948.4700949612773
4,28,985.2518408917974,948.4700949612773
4,28,1011.2518408917974,948.4700949612773
4,28,1036.3659123753132,941.7407997886118
4,28,1062.445909685118,934.7526855708437
4,28,1089.491832821212,927.5057523079731
4,28,1117.503681783595,920.0
4,28,1146.4814565722672,912.2354286469243
4,28,1176.4251571872283,904.2120382487462
4,20,850.0,920.0
4,20,869.3185165257813,925.1763809020504
4,20,886.63902460147,935.1763809020504
4,20,905.9575411272514,940.3527618041007
4,20,923.2780492029401,950.3527618041007
4,20,942.5965657287214,955.5291427061511
4,20,962.5965657287214,955.5291427061511
4,20,981.9150822545027,960.7055236082015
4,20,1001.9150822545027,960.7055236082015
4,20,1021.2335987802841,955.5291427061511
4,20,1041.233598780284,955.5291427061511
4,20,1060.5521153060654,950.3527618041007
4,20,1080.5521153060654,950.3527618041007
4,20,1099.8706318318468,945.1763809020504
4,20,1119.8706318318468,945.1763809020504
4,8,850.0,920.0
4,8,871.0,920.0
4,8,893.0,920.0
4,8,916.0,920.0
4,8,940.0,920.0
4,8,965.0,920.0
4,8,991.0,920.0
4,8,1018.0,920.0
4,8,1044.0799973098049,913.011885782232
4,8,1071.1259204458988,905.7649525193614
4,8,1099.1377694082819,898.2592002113882
4,8,1128.115544196954,890.4946288583126
4,8,1158.059244811915,882.4712384601345
4,8,1188.9688712531652,874.1890290168539
4,8,1220.8444235207044,865.6480005284707
4,8,1253.6859016145327,856.848152994985
4,8,1287.49330553465,847.7894864163967
4,8,1322.2666352810566,838.4720007927059
4,8,1358.2666352810566,838.4720007927059
4,12,850.0,920.0
4,12,871.0,920.0
4,12,893.0,920.0
4,12,916.0,920.0
4,12,940.0,920.0
4,12,965.0,920.0
4,12,991.0,920.0
4,12,1018.0,920.0
4,12,1044.0799973098049,913.011885782232
4,12,1071.1259204458988,905.7649525193614
4,12,1099.1377694082819,898.2592002113882
4,12,1128.115544196954,890.4946288583126
4,12,1158.059244811915,882.4712384601345
4,12,1188.9688712531652,874.1890290168539
4,12,1220.8444235207044,865.6480005284707
4,12,1249.4232618455908,849.1480005284707
4,12,1281.29881411313,840.6069720400875
4,12,1314.29881411313,840.6069720400875
4,12,1346.1743663806692,849.1480005284707
4,12,1374.7532047055556,865.6480005284707
4,27,850.0,920.0
4,27,866.0,920.0
4,27,878.0,920.0
4,27,890.0,920.0
4,27,902.0,920.0
4,27,914.0,920.0
4,27,926.0,920.0
4,27,938.0,920.0
4,27,950.0,920.0
4,27,962.0,920.0
4,27,974.0,920.0
4,27,986.0,920.0
4,27,998.0,920.0
4,27,1010.0,920.0
4,27,1022.0,920.0
4,27,1034.0,920.0
4,27,1046.0,920.0
4,27,1058.0,920.0
4,27,1070.0,920.0
4,27,1082.0,920.0
4,27,1094.0,920.0
4,27,1106.0,920.0
4,27,1117.591109915469,923.1058285412303
4,27,1127.9834147608822,929.1058285412303
4,11,850.0,920.0
4,11,866.0,920.0
4,11,878.0,920.0
4,11,890.0,920.0
4,11,902.0,920.0
4,11,914.0,920.0
4,11,926.0,920.0
4,11,938.0,920.0
4,11,950.0,920.0
4,11,962.0,920.0
4,11,974.0,920.0
4,11,986.0,920.0
4,11,998.0,920.0
4,11,1010.0,920.0
4,11,1022.0,920.0
4,11,1034.0,920.0
4,11,1046.0,920.0
4,11,1058.0,920.0
4,11,1070.0,920.0
4,11,1082.0,920.0
4,11,1094.0,920.0
4,11,1106.0,920.0
4,11,1118.0,920.0
4,11,1130.0,920.0
4,11,1142.0,920.0
4,14,850.0,920.0
4,14,866.0,920.0
4,14,878.0,920.0
4,14,890.0,920.0
4,14,902.0,920.0
4,14,914.0,920.0
4,14,926.0,920.0
4,14,938.0,920.0
4,14,950.0,920.0
4,14,962.0,920.0
4,14,974.0,920.0
4,14,986.0,920.0
4,14,998.0,920.0
4,14,1010.0,920.0
4,14,1023.0,920.0
4,14,1037.0,920.0
4,14,1052.0,920.0
4,14,1068.0,920.0
4,14,1085.0,920.0
4,14,1101.4207390469142,915.6000762332571
4,14,1113.9777747886721,912.2354286469243
4,14,1126.5348105304301,908.8707810605915
4,14,1139.0918462721881,905.5061334742587
4,14,1151.6488820139461,902.1414858879259
4,14,1164.2059177557041,898.7768383015931
4,6,850.0,920.0
4,6,866.0,920.0
4,6,878.0,920.0
4,6,890.0,920.0
4,6,902.0,920.0
4,6,914.0,920.0
4,6,926.0,920.0
4,6,938.0,920.0
4,6,950.0,920.0
4,6,962.0,920.0
4,6,974.0,920.0
4,6,986.0,920.0
4,6,998.0,920.0
4,6,1010.0,920.0
4,6,1022.0,920.0
4,6,1034.0,920.0
4,6,1046.0,920.0
4,6,1058.0,920.0
4,6,1070.0,920.0
4,6,1082.0,920.0
4,6,1094.0,920.0
4,6,1106.0,920.0
4,6,1118.0,920.0
4,6,1129.591109915469,916.8941714587697
4,6,1141.1822198309378,913.7883429175395
4,6,1152.7733297464067,910.6825143763092
4,3,850.0,920.0
4,3,866.0,920.0
4,3,878.0,920.0
4,3,890.0,920.0
4,3,902.0,920.0
4,3,914.0,920.0
4,3,926.0,920.0
4,3,938.0,920.0
4,3,950.0,920.0
4,3,962.0,920.0
4,3,974.0,920.0
4,3,986.0,920.0
4,3,998.0,920.0
4,3,1010.0,920.0
4,3,1021.5911099154688,916.8941714587697
4,3,1033.1822198309376,913.7883429175395
4,3,1044.7733297464065,910.6825143763092
4,3,1056.3644396618754,907.5766858350789
4,3,1066.7567445072887,901.5766858350789
4,3,1077.149049352702,895.5766858350789
4,3,1087.5413541981152,889.5766858350789
4,3,1097.9336590435285,883.5766858350789
4,3,1106.418940417767,875.0914044608404
4,3,1112.418940417767,864.6990996154271
4,3,1115.5247689589974,853.1079896999584
4,3,1115.5247689589974,841.1079896999584
4,3,1112.418940417767,829.5168797844896
4,4,849.3185165257813,925.1763809020504
4,4,866.63902460147,935.1763809020504
4,4,885.9575411272514,940.3527618041007
4,4,905.9575411272514,940.3527618041007
4,4,925.2760576530327,945.5291427061511
4,4,945.2760576530327,945.5291427061511
4,4,964.594574178814,950.7055236082015
4,4,984.594574178814,950.7055236082015
4,4,1003.9130907045953,945.5291427061511
4,4,1023.9130907045953,945.5291427061511
4,4,1043.2316072303768,940.3527618041007
4,4,1060.5521153060656,930.3527618041007
4,4,1079.870631831847,925.1763809020504
4,4,1097.191139907536,915.1763809020504
4,4,1116.5096564333173,910.0
4,4,1133.8301645090062,900.0
4,4,1153.1486810347876,894.8236190979496
4,4,1170.4691891104765,884.8236190979496
4,4,1189.787705636258,879.6472381958993
4,4,1207.1082137119467,869.6472381958993
4,4,1221.2503493356776,855.5051025721683
4,4,1238.5708574113664,845.5051025721683
4,4,1252.7129930350973,831.3629669484374
4,4,1270.0335011107861,821.3629669484374
4,4,1289.3520176365676,816.186586046387
4,4,1309.3520176365676,816.186586046387
4,4,1328.670534162349,821.3629669484374
4,4,1344.125347382974,825.5040716700777
4,1,849.3185165257813,914.8236190979496
4,1,869.6029588778517,909.3884191507967
4,1,890.8533270562112,903.6944001585413
4,1,913.0696210608598,897.7415621211833
4,1,936.2518408917974,891.5299050387227
4,1,960.2518408917974,891.5299050387227
4,1,980.2518408917974,891.5299050387227
4,1,996.2518408917974,891.5299050387227
4,1,1008.2518408917974,891.5299050387227
4,1,1020.2518408917974,891.5299050387227
4,1,1032.2518408917974,891.5299050387227
4,1,1045.2518408917974,891.5299050387227
4,1,1057.8088766335554,894.8945526250556
4,1,1070.8088766335554,894.8945526250556
4,1,1083.3659123753134,898.2592002113884
4,1,1096.3659123753134,898.2592002113884
4,1,1108.9229481170714,894.8945526250556
4,1,1122.4459096851183,891.2710859936203
4,1,1136.9347970794543,887.3888003170825
4,1,1152.3896103000793,883.2476955954422
4,1,1168.8103493469935,878.8477718286994
4,1,1186.1970142201967,874.189029016854
4,1,1204.549604919689,869.271467159906
4,1,1223.8681214454705,864.0950862578557
4,1,1243.8681214454705,864.0950862578557
4,1,1263.186637971252,869.271467159906
4,1,1283.4710803233224,874.7066671070589
4,1,1301.6576138027956,885.2066671070589
4,1,1320.7101726860533,896.2066671070589
4,1,1340.6287569730953,907.7066671070589
4,1,1361.4133666639218,919.7066671070589
4,1,1383.0640017585329,932.2066671070589
4,1,1405.5806622569282,945.2066671070589
4,1,1423.9654385677784,963.5914434179092
4,1,1436.9654385677784,986.1081039163046
4,1,1455.3502148786285,1004.4928802271548
4,1,1477.866875377024,1017.4928802271548
4,1,1502.9809468605397,1024.2221753998203
4,5,850.0,920.0
4,5,866.0,920.0
4,5,883.0,920.0
4,5,901.0,920.0
4,5,915.0,920.0
4,5,925.0,920.0
4,5,935.0,920.0
4,5,945.0,920.0
4,5,955.0,920.0
4,5,965.0,920.0
4,5,975.0,920.0
4,5,985.0,920.0
4,5,995.0,920.0
4,5,1005.0,920.0
4,5,1014.6592582628907,917.4118095489748
4,5,1025.2844423520705,914.5648000528471
4,5,1036.8755522675394,911.4589715116168
4,5,1049.4325880092974,908.094323925284
4,5,1061.9896237510554,904.7296763389512
4,5,1073.2479540002532,898.2296763389512
4,5,1084.506284249451,891.7296763389512
4,5,1095.7646144986488,885.2296763389512
4,5,1104.957002654074,876.0372881835261
4,5,1116.2153329032717,869.5372881835261
4,5,1125.4077210586968,860.344900028101
4,5,1136.6660513078946,853.844900028101
4,5,1149.2230870496526,850.4802524417682
4,5,1160.4814172988504,843.9802524417682
4,5,1173.0384530406084,840.6156048554354
4,5,1184.2967832898062,834.1156048554354
4,5,1193.4891714452312,824.9232167000104
4,5,1199.9891714452312,813.6648864508127
4,5,1203.353819031564,801.1078507090548
4,5,1203.353819031564,788.1078507090548
4,5,1199.9891714452312,775.5508149672969
4,5,1193.4891714452312,764.2924847180992
4,5,1184.2967832898062,755.1000965626741
4,5,1173.0384530406084,748.6000965626741
4,18,850.0,920.0
4,18,866.0,920.0
4,18,878.0,920.0
4,18,890.0,920.0
4,18,902.0,920.0
4,18,914.0,920.0
4,18,926.0,920.0
4,18,938.0,920.0
4,18,950.0,920.0
4,18,962.0,920.0
4,18,974.0,920.0
4,18,986.0,920.0
4,18,998.0,920.0
4,18,1010.0,920.0
4,18,1023.0,920.0
4,18,1037.0,920.0
4,18,1052.0,920.0
4,18,1066.488887394336,916.1177143234622
4,18,1081.943700614961,911.9766096018219
4,18,1098.3644396618752,907.576685835079
4,18,1115.7511045350784,902.9179430232336
4,18,1134.1036952345708,898.0003811662857
4,18,1153.4222117603522,892.8240002642353
4,18,1173.7066541124227,887.3888003170824
4,18,1194.957022290782,881.694781324827
4,18,1214.0095811740398,870.694781324827
4,18,1229.5980384421596,861.694781324827
4,18,1246.9847033153628,857.0360385129816
4,18,1264.9847033153628,857.0360385129816
4,18,1278.9847033153628,857.0360385129816
4,18,1288.9847033153628,857.0360385129816
4,18,1298.9847033153628,857.0360385129816
4,18,1308.9847033153628,857.0360385129816
4,18,1318.9847033153628,857.0360385129816
4,18,1328.9847033153628,857.0360385129816
4,18,1338.9847033153628,857.0360385129816
4,18,1348.9847033153628,857.0360385129816
4,18,1358.9847033153628,857.0360385129816
4,9,850.0,920.0
4,9,866.0,920.0
4,9,878.0,920.0
4,9,890.0,920.0
4,9,902.0,920.0
4,9,914.0,920.0
4,9,926.0,920.0
4,9,938.0,920.0
4,9,950.0,920.0
4,9,962.0,920.0
4,9,974.0,920.0
4,9,986.0,920.0
4,9,998.0,920.0
4,9,1010.0,920.0
4,9,1021.5911099154688,916.8941714587697
4,9,1033.1822198309376,913.7883429175395
4,9,1044.7733297464065,910.6825143763092
4,9,1056.3644396618754,907.5766858350789
4,9,1067.9555495773443,904.4708572938487
4,9,1079.5466594928132,901.3650287526184
4,9,1091.137769408282,898.2592002113881
4,9,1102.728879323751,895.1533716701579
4,9,1114.31998923922,892.0475431289276
4,9,1125.9110991546888,888.9417145876973
4,9,1137.5022090701577,885.8358860464671
4,9,1149.0933189856266,882.7300575052368
4,9,1160.6844289010955,879.6242289640065
4,9,1172.2755388165644,876.5184004227763
4,9,1183.8666487320334,873.412571881546
4,9,1195.4577586475023,870.3067433403157
4,9,1205.8500634929155,864.3067433403157
4,9,1214.3353448671542,855.8214619660772
4,9,1220.3353448671542,845.429157120664
4,9,1223.4411734083844,833.8380472051952
4,9,1226.5470019496147,822.2469372897264
4,9,1229.652830490845,810.6558273742576
4,9,1232.7586590320752,799.0647174587888
4,9,1235.8644875733055,787.47360754332
4,9,1238.9703161145358,775.8824976278512
4,9,1242.076144655766,764.2913877123824
4,9,1245.1819731969963,752.7002777969136
4,9,1248.2878017382266,741.1091678814448
4,2,850.0,920.0
4,2,866.0,920.0
4,2,878.0,920.0
4,2,890.0,920.0
4,2,902.0,920.0
4,2,914.0,920.0
4,2,926.0,920.0
4,2,938.0,920.0
4,2,950.0,920.0
4,2,962.0,920.0
4,2,974.0,920.0
4,2,986.0,920.0
4,2,998.0,920.0
4,2,1010.0,920.0
4,2,1021.5911099154688,916.8941714587697
4,2,1033.1822198309376,913.7883429175395
4,2,1044.7733297464065,910.6825143763092
4,2,1056.3644396618754,907.5766858350789
4,2,1067.9555495773443,904.4708572938487
4,2,1079.5466594928132,901.3650287526184
4,2,1091.137769408282,898.2592002113881
4,2,1102.728879323751,895.1533716701579
4,2,1114.31998923922,892.0475431289276
4,2,1125.9110991546888,888.9417145876973
4,2,1137.5022090701577,885.8358860464671
4,2,1149.0933189856266,882.7300575052368
4,2,1160.6844289010955,879.6242289640065
4,2,1172.2755388165644,876.5184004227763
4,2,1183.8666487320334,873.412571881546
4,2,1195.4577586475023,870.3067433403157
4,2,1205.8500634929155,864.3067433403157
4,2,1214.3353448671542,855.8214619660772
4,2,1220.3353448671542,845.429157120664
4,2,1223.4411734083844,833.8380472051952
4,2,1223.4411734083844,821.8380472051952
4,2,1220.3353448671542,810.2469372897264
4,2,1214.3353448671542,799.8546324443131
4,2,1205.8500634929155,791.3693510700746
4,2,1195.4577586475023,785.3693510700746
4,2,1185.065453802089,779.3693510700746
4,2,1174.6731489566757,773.3693510700746
4,2,1164.2808441112625,767.3693510700746
4,2,1153.8885392658492,761.3693510700746
4,22,850.0,920.0
4,22,866.0,920.0
4,22,878.0,920.0
4,22,890.0,920.0
4,22,902.0,920.0
4,22,914.0,920.0
4,22,926.0,920.0
4,22,938.0,920.0
4,22,950.0,920.0
4,22,962.0,920.0
4,22,974.0,920.0
4,22,986.0,920.0
4,22,998.0,920.0
4,22,1010.0,920.0
4,22,1021.5911099154688,916.8941714587697
4,22,1033.1822198309376,913.7883429175395
4,22,1044.7733297464065,910.6825143763092
4,22,1056.3644396618754,907.5766858350789
4,22,1067.9555495773443,904.4708572938487
4,22,1079.5466594928132,901.3650287526184
4,22,1091.137769408282,898.2592002113881
4,22,1102.728879323751,895.1533716701579
4,22,1114.31998923922,892.0475431289276
4,22,1125.9110991546888,888.9417145876973
4,22,1137.5022090701577,885.8358860464671
4,22,1149.0933189856266,882.7300575052368
4,22,1160.6844289010955,879.6242289640065
4,22,1172.2755388165644,876.5184004227763
4,22,1183.8666487320334,873.412571881546
4,22,1195.4577586475023,870.3067433403157
4,22,1207.0488685629712,867.2009147990855
4,22,1218.63997847844,864.0950862578552
4,22,1230.231088393909,860.9892577166249
4,22,1241.8221983093779,857.8834291753947
4,22,1253.4133082248468,854.7776006341644
4,22,1265.0044181403157,851.6717720929341
4,22,1276.5955280557846,848.5659435517039
4,22,1288.1866379712535,845.4601150104736
4,22,1299.7777478867224,842.3542864692433
4,22,1311.3688578021913,839.2484579280131
4,22,1322.9599677176602,836.1426293867828
4,22,1334.5510776331291,833.0368008455525
4,22,1346.142187548598,829.9309723043223
4,24,850.0,920.0
4,24,866.0,920.0
4,24,878.0,920.0
4,24,890.0,920.0
4,24,902.0,920.0
4,24,914.0,920.0
4,24,926.0,920.0
4,24,938.0,920.0
4,24,950.0,920.0
4,24,962.0,920.0
4,24,974.0,920.0
4,24,986.0,920.0
4,24,998.0,920.0
4,24,1010.0,920.0
4,24,1021.5911099154688,916.8941714587697
4,24,1033.1822198309376,913.7883429175395
4,24,1044.7733297464065,910.6825143763092
4,24,1056.3644396618754,907.5766858350789
4,24,1067.9555495773443,904.4708572938487
4,24,1079.5466594928132,901.3650287526184
4,24,1091.137769408282,898.2592002113881
4,24,1102.728879323751,895.1533716701579
4,24,1114.31998923922,892.0475431289276
4,24,1125.9110991546888,888.9417145876973
4,24,1137.5022090701577,885.8358860464671
4,24,1149.0933189856266,882.7300575052368
4,24,1160.6844289010955,879.6242289640065
4,24,1172.2755388165644,876.5184004227763
4,24,1183.8666487320334,873.412571881546
4,24,1195.4577586475023,870.3067433403157
4,24,1207.0488685629712,867.2009147990855
4,24,1218.63997847844,864.0950862578552
4,24,1230.231088393909,860.9892577166249
4,24,1241.8221983093779,857.8834291753947
4,24,1253.4133082248468,854.7776006341644
4,24,1265.0044181403157,851.6717720929341
4,24,1276.5955280557846,848.5659435517039
4,24,1288.1866379712535,845.4601150104736
4,24,1299.7777478867224,842.3542864692433
4,24,1311.3688578021913,839.2484579280131
4,24,1322.9599677176602,836.1426293867828
4,24,1334.5510776331291,833.0368008455525
4,24,1346.142187548598,829.9309723043223
4,29,850.0,920.0
4,29,866.0,920.0
4,29,878.0,920.0
4,29,890.0,920.0
4,29,902.0,920.0
4,29,914.0,920.0
4,29,926.0,920.0
4,29,938.0,920.0
4,29,950.0,920.0
4,29,962.0,920.0
4,29,974.0,920.0
4,29,986.0,920.0
4,29,998.0,920.0
4,29,1010.0,920.0
4,29,1021.5911099154688,916.8941714587697
4,29,1033.1822198309376,913.7883429175395
4,29,1044.7733297464065,910.6825143763092
4,29,1056.3644396618754,907.5766858350789
4,29,1067.9555495773443,904.4708572938487
4,29,1079.5466594928132,901.3650287526184
4,29,1091.137769408282,898.2592002113881
4,29,1102.728879323751,895.1533716701579
4,29,1114.31998923922,892.0475431289276
4,29,1125.9110991546888,888.9417145876973
4,29,1137.5022090701577,885.8358860464671
4,29,1149.0933189856266,882.7300575052368
4,29,1160.6844289010955,879.6242289640065
4,29,1172.2755388165644,876.5184004227763
4,29,1183.8666487320334,873.412571881546
4,29,1195.4577586475023,870.3067433403157
4,29,1207.0488685629712,867.2009147990855
4,29,1218.63997847844,864.0950862578552
4,29,1230.231088393909,860.9892577166249
4,29,1241.8221983093779,857.8834291753947
4,29,1253.4133082248468,854.7776006341644
4,29,1265.0044181403157,851.6717720929341
4,29,1276.5955280557846,848.5659435517039
4,29,1288.1866379712535,845.4601150104736
4,29,1299.7777478867224,842.3542864692433
4,29,1311.3688578021913,839.2484579280131
4,29,1322.9599677176602,836.1426293867828
4,29,1334.5510776331291,833.0368008455525
4,29,1346.5510776331291,833.0368008455525
4,0,850.0,920.0
4,0,869.3185165257813,925.1763809020504
4,0,884.7733297464064,929.3174856236907
4,0,896.3644396618752,932.423314164921
4,0,908.3644396618752,932.423314164921
4,0,920.3644396618752,932.423314164921
4,0,932.3644396618752,932.423314164921
4,0,944.3644396618752,932.423314164921
4,0,956.3644396618752,932.423314164921
4,0,968.3644396618752,932.423314164921
4,0,980.3644396618752,932.423314164921
4,0,992.3644396618752,932.423314164921
4,0,1004.3644396618752,932.423314164921
4,0,1015.955549577344,929.3174856236907
4,0,1027.5466594928128,926.2116570824604
4,0,1039.1377694082817,923.1058285412302
4,0,1050.7288793237506,919.9999999999999
4,0,1062.3199892392195,916.8941714587696
4,0,1073.9110991546884,913.7883429175394
4,0,1085.5022090701573,910.6825143763091
4,0,1097.0933189856262,907.5766858350788
4,0,1108.684428901095,904.4708572938486
4,0,1120.275538816564,901.3650287526183
4,0,1131.866648732033,898.259200211388
4,0,1143.4577586475018,895.1533716701578
4,0,1155.0488685629707,892.0475431289275
4,0,1166.6399784784396,888.9417145876972
4,0,1178.2310883939085,885.835886046467
4,0,1189.8221983093774,882.7300575052367
4,0,1201.4133082248463,879.6242289640064
4,0,1213.0044181403152,876.5184004227762
4,0,1224.5955280557841,873.4125718815459
4,0,1236.186637971253,870.3067433403156
4,0,1246.5789428166663,864.3067433403156
4,0,1255.064224190905,855.8214619660771
4,0,1261.064224190905,845.4291571206638
4,0,1264.1700527321352,833.838047205195
4,0,1264.1700527321352,821.838047205195
4,0,1261.064224190905,810.2469372897262
4,0,1255.064224190905,799.854632444313
4,0,1249.064224190905,789.4623275988997
4,0,1243.064224190905,779.0700227534865
4,0,1237.064224190905,768.6777179080732
4,0,1231.064224190905,758.2854130626599
4,0,1222.5789428166663,749.8001316884214
4,0,1214.0936614424277,741.3148503141829
4,17,850.0,920.0
4,17,869.3185165257813,925.1763809020504
4,17,889.6029588778517,930.6115808492033
4,17,910.8533270562112,936.3055998414587
4,17,933.0696210608598,942.2584378788167
4,17,956.0696210608598,942.2584378788167
